,Index,header,NumberofInstances,Area,NumberofAttributes,DateDonated,MissingValues,NumberofWebHits,multivariate_data,time_series_data,data_generator_data,domain_theory_data,image_data,relational_data,sequential_data,spatial_data,univariate_data,spatio_temporal_data,text_data,transactional_data,num_data_characteristics,categorical_attributes,real_attributes,integer_attributes,no_listed_attributes,num_attribute_characteristics,causal_discover_task,classification_task,regression_task,function_learning_task,reccomendation_task,description_task,relational_learning_task,no_given_task,clustering_task,num_associated_tasks,source_institution_places,year_donated,year_month_donated,DatasetAge,DatapointCount,data_ext_url,small,dataset_URL,data_folder,shortname,dataset_count,max_size,sum_sizes,Percent of Summed File Sizes in Bytes,Percent of Summed Row Counts,Percent of Summed Datapoint Counts
276,432,Mushroom Data Set,8124,Life,22,4/27/1987,Yes,546738,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1987,Apr-87,33,178728.0,"[['Index', '193B'], ['README', '853B'], ['agaricus-lepiota.data', '364K'], ['agaricus-lepiota.names', '6K'], ['expanded.Z', '108K']]",1,Mushroom,/mushroom/,mushroom,1,364000,479046,3.515749579758582e-06,2.5088821345208495e-05,3.793337930980668e-09
277,106,Musk (Version 1) Data Set,476,Physical,168,9/12/1994,No,66919,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Oregon State University', 'Corvallis, OR', 'United States', 'USA'], ['Arris Pharmaceutical Corporation', 'San Francisco, CA', 'United States', 'USA']]",1994,Sep-94,26,79968.0,"[['Index', '246B'], ['clean1.data.Z', '108K'], ['clean1.info', '5K'], ['clean1.names', '7K'], ['clean2.data.Z', '1M'], ['clean2.info', '6K'], ['clean2.names', '66K']]",0,Musk+%28Version+1%29,/musk/,musk1,1,1000000,1192246,9.658652691644457e-06,1.4699998720235406e-06,1.697247480331353e-09
278,486,Musk (Version 2) Data Set,6598,Physical,168,9/12/1994,No,72150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Oregon State University', 'Corvallis, OR', 'United States', 'USA'], ['Arris Pharmaceutical Corporation', 'San Francisco, CA', 'United States', 'USA']]",1994,Sep-94,26,1108464.0,"[['Index', '246B'], ['clean1.data.Z', '108K'], ['clean1.info', '5K'], ['clean1.names', '7K'], ['clean2.data.Z', '1M'], ['clean2.info', '6K'], ['clean2.names', '66K']]",0,Musk+%28Version+2%29,/musk/,musk2,1,1000000,1192246,9.658652691644457e-06,2.037617469666244e-05,2.3526132090811488e-08
279,462,News Aggregator Data Set,422937,Other,5,2/28/2016,No,87843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"[['Roma Tre University', 'Rome', 'Italy', 'ITA']]",2016,16-Feb,4,2114685.0,"[['NewsAggregatorDataset.zip', '27M']]",0,News+Aggregator,/00359/,00359,1,27000000,27000000,0.0002607836226744003,0.0013061288568781936,4.48822502494061e-08
280,437,News Popularity in Multiple Social Media Platforms Data Set,93239,Computer,11,2/20/2018,No,56516,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,"[['University of Porto', 'Porto', 'Portugal', 'PRT']]",2018,18-Feb,2,1025629.0,"[['Auxiliary.R', '6K'], ['readme.txt', '2K']]",1,News+Popularity+in+Multiple+Social+Media+Platforms,/00432/,00432,1,6000,8000,5.795191614986674e-08,0.0002879439455201742,2.1768035164125218e-08
281,178,Newspaper and magazine images segmentation dataset Data Set,101,Computer,0,7/15/2014,No,27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['National Research Nuclear University MEPhI', 'Moscow', 'Russia', 'RUS']]",2014,14-Jul,6,0.0,"[['dataset_segmentation.rar', '391M']]",0,Newspaper+and+magazine+images+segmentation+dataset,/00306/,00306,1,391000000,391000000,0.003776533202432982,3.1191173755121346e-07,0.0
282,102,NIPS Conference Papers 1987-2015 Data Set,11463,Computer,5812,11/23/2016,No,50319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,"[['University of Warwick', 'Coventry', 'United Kingdom', 'GBR'], ['Coventry University', 'Coventry', 'United Kingdom', 'GBR']]",2016,16-Nov,4,66622956.0,"[['NIPS_1987-2015.csv', '127M']]",0,NIPS+Conference+Papers+1987-2015,/00371/,00371,1,127000000,127000000,0.001226648891838846,3.54004380945501e-05,1.4140111570031339e-06
283,258,NoisyOffice Data Set,216,Computer,216,1/3/2015,No,66866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['CEU Cardinal Herrera University', 'Alfara del Patriarca', 'Spain', 'ESP'], ['Universitat Politecnica de Catalunya', 'Barcelona', 'Spain', 'ESP']]",2015,15-Jan,5,46656.0,"[['NoisyOffice.zip', '425M']]",0,NoisyOffice,/00318/,00318,1,425000000,425000000,0.004104927393948894,6.670587654560604e-07,9.902308228583885e-10
284,68,Nomao Data Set,34465,Computer,120,7/4/2012,Yes,52075,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,,2012,12-Jul,8,4135800.0,"[['Nomao.zip', '1M']]",0,Nomao,/00227/,00227,1,1000000,1000000,9.658652691644457e-06,0.00010643602014557001,8.777856303964598e-08
285,396,Northix Data Set,115,Computer,200,8/15/2012,No,38211,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of Ontario', 'Oshawa', 'Canada', 'CAN']]",2012,12-Aug,8,23000.0,"[['Northix.zip', '1M']]",0,Northix,/00237/,00237,1,1000000,1000000,9.658652691644457e-06,3.55147027904847e-07,4.88153912160128e-10
286,496,NSF Research Award Abstracts 1990-2003 Data Set,129000,Other,0,11/18/2003,No,47750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",2003,3-Nov,17,0.0,"[['Part1.zip', '64M'], ['Part2.zip', '69M'], ['Part3.zip', '48M'], ['nsfabs_part1_out.zip', '13M'], ['nsfabs_part2_out.zip', '16M'], ['nsfabs_part3_out.zip', '12M'], ['nsfawards.data.html', '5K'], ['nsfawards.html', '1K'], ['words.zip', '158K']]",0,NSF+Research+Award+Abstracts+1990-2003,/nsfabs-mld/,nsfabs-mld,1,69000000,222164000,0.0006664470357234675,0.0003983823182584805,0.0
287,98,Nursery Data Set,12960,Social,8,6/1/1997,No,199758,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Jozef Stefan Institute', 'Ljubljana', 'Slovenia', 'SVN']]",1997,Jun-97,23,103680.0,"[['nursery.c45-names', '501B'], ['nursery.data', '1M'], ['nursery.names', '4K']]",0,Nursery,/nursery/,nursery,1,1000000,1004501,9.658652691644457e-06,4.002352592736362e-05,2.2005129396853076e-09
288,161,NYSK Data Set,10421,Social,7,10/11/2013,No,53307,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"[['Bertin IT', 'Montigny', 'France', 'FRA']]",2013,13-Oct,7,72947.0,"[['nysk.xml.zip', '17M']]",0,NYSK,/00260/,00260,1,17000000,17000000,0.00016419709575795575,3.2182497198229654e-05,1.5482331926236896e-09
289,305,Occupancy Detection  Data Set,20560,Computer,7,2/29/2016,No,141182,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Mons', 'Mons', 'Belgium', 'BEL']]",2016,16-Feb,4,143920.0,"[['occupancy_data.zip', '327K']]",0,Occupancy+Detection+,/00357/,00357,1,327000,327000,3.1583794301677373e-06,6.349411211933613e-05,3.0545700451341578e-09
290,91,OCT data & Color Fundus Images of Left & Right Eyes Data Set,50,Computer,2,11/1/2016,No,15547,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,,2016,16-Nov,4,100.0,"[['HTOSMHP8', '20K']]",0,OCT+data+%26+Color+Fundus+Images+of+Left+%26+Right+Eyes,/00430/,00430,1,20000,20000,1.9317305383288912e-07,1.5441175126297696e-07,2.122408313739687e-12
291,230,One-hundred plant species leaves data set Data Set,1600,Life,64,12/3/2012,No,71803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Kingston University London', 'London', 'United Kingdom', 'GBR']]",2012,12-Dec,8,102400.0,"[['100%20leaves%20plant%20species.zip', '35M']]",0,One-hundred+plant+species+leaves+data+set,/00241/,00241,1,35000000,35000000,0.00033805284420755595,4.941176040415263e-06,2.1733461132694396e-09
292,81,Online Handwritten Assamese Characters Dataset Data Set,8235,Computer,0,4/1/2011,No,47303,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Sikkim Manipal Institute of Technology', 'Sikkim', 'India', 'IND'], ['Tezpur University', 'Assam', 'India', 'IND']]",2011,11-Apr,9,0.0,"[['Online%20Handwritten%20Assamese%20Characters%20Dataset.rar', '7M']]",0,Online+Handwritten+Assamese+Characters+Dataset,/00208/,00208,1,7000000,7000000,6.761056884151119e-05,2.5431615433012302e-05,0.0
293,441,Online News Popularity Data Set,39797,Business,61,5/31/2015,No,294019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,"[['University of Minho', 'Minho', 'Portugal', 'PRT'], ['University of Porto', 'Porto', 'Portugal', 'PRT']]",2015,15-May,5,2427617.0,"[['OnlineNewsPopularity.zip', '7M']]",0,Online+News+Popularity,/00332/,00332,1,7000000,7000000,6.761056884151119e-05,0.00012290248930025386,5.1523945033757986e-08
294,185,Online Retail Data Set,541909,Business,8,11/6/2015,No,489566,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,1,2,"[['London South Bank University', 'London', 'United Kingdom', 'GBR']]",2015,15-Nov,5,4335272.0,"[['Online%20Retail.xlsx', '22M']]",0,Online+Retail,/00352/,00352,1,22000000,22000000,0.00021249035921617804,0.0016735423543033714,9.201217335122881e-08
295,136,Online Retail II Data Set,1067371,Business,8,9/21/2019,Yes,71232,1,1,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,2,0,1,1,0,0,0,0,0,1,2,"[['London South Bank University', 'London', 'United Kingdom', 'GBR']]",2019,19-Sep,1,8538968.0,"[['online_retail_II.xlsx', '43M']]",0,Online+Retail+II,/00502/,00502,1,43000000,43000000,0.0004153220657407116,0.0032962925071462995,1.812317667395715e-07
296,2,Online Shoppers Purchasing Intention Dataset Data Set,12330,Business,18,8/31/2018,No,86113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,2,"[['Bahcesehir University', 'Istanbul', 'Turkey', 'TUR']]",2018,18-Aug,2,221940.0,"[['online_shoppers_intention.csv', '1M']]",0,Online+Shoppers+Purchasing+Intention+Dataset,/00468/,00468,1,1000000,1000000,9.658652691644457e-06,3.807793786145012e-05,4.710473011513862e-09
297,451,Online Video Characteristics and Transcoding Time Dataset Data Set,168286,Computer,11,5/19/2015,No,43002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,"[['Åbo Akademi', 'Turku', 'Finland', 'FIN']]",2015,15-May,5,1851146.0,"[['online_video_dataset.zip', '14M']]",0,Online+Video+Characteristics+and+Transcoding+Time+Dataset,/00335/,00335,1,14000000,14000000,0.00013522113768302238,0.0005197067194608267,3.928887660345967e-08
298,20,Open University Learning Analytics dataset Data Set,0,Computer,0,12/21/2015,Yes,62991,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,"[['The Open University', 'Milton Keynes', 'United Kingdom', 'GBR']]",2015,15-Dec,5,0.0,"[['OULAD.zip', '44M']]",0,Open+University+Learning+Analytics+dataset,/00349/,00349,1,44000000,44000000,0.0004249807184323561,0.0,0.0
299,51,Opinion Corpus for Lebanese Arabic Reviews (OCLAR) Data Set,3916,Computer,3916,6/17/2019,No,4065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Lebanese University', 'Beirut', 'Lebanon', 'LBN']]",2019,19-Jun,1,15335056.0,"[['OCLAR%20-%20Opinion%20Corpus%20for%20Lebanese%20Arabic%20Reviews.csv', '374K']]",1,Opinion+Corpus+for+Lebanese+Arabic+Reviews+%28OCLAR%29,/00499/,00499,1,374000,374000,3.6123361066750264e-06,1.2093528358916354e-05,3.2547250346063673e-07
300,478,Opinosis Opinion â Review Data Set,51,Computer,0,7/6/2010,No,49236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"[['University of Illinois Urbana-Champaign', 'Champaign, IL', 'United States', 'USA']]",2010,10-Jul,10,0.0,"[['OpinosisDataset1.0.zip', '755K'], ['opinion.names', '1K']]",0,Opinosis+Opinion+%26frasl%3B+Review,/opinion/,opinion,1,755000,756000,7.292282782191564e-06,1.574999862882365e-07,0.0
301,144,OpinRank Review Dataset Data Set,0,Computer,0,7/26/2011,No,51010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"[['University of Illinois Urbana-Champaign', 'Champaign, IL', 'United States', 'USA']]",2011,11-Jul,9,0.0,"[['OpinRankDataset.pdf', '70K'], ['OpinRankDataset.zip', '97M']]",0,OpinRank+Review+Dataset,/00205/,00205,1,97000000,97070000,0.0009368893110895122,0.0,0.0
302,277,OPPORTUNITY Activity Recognition Data Set,2551,Computer,242,6/9/2012,Yes,98464,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['École polytechnique fédérale de Lausanne', 'Lausanne', 'Switzerland', 'CHE']]",2012,12-Jun,8,617342.0,"[['OpportunityUCIDataset.zip', '292M']]",0,OPPORTUNITY+Activity+Recognition,/00226/,00226,1,292000000,292000000,0.002820326585960181,7.878087549437084e-06,1.310251793220686e-08
303,323,Optical Interconnection Network  Data Set,640,Computer,10,3/29/2018,No,25363,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,"[['Mersin University', 'Mersin', 'Turkey', 'TUR'], ['Cukurova University', 'Adana', 'Turkey', 'TUR']]",2018,18-Mar,2,6400.0,"[['optical_interconnection_network.csv', '51K']]",1,Optical+Interconnection+Network+,/00449/,00449,1,51000,51000,4.925912872738672e-07,1.9764704161661047e-06,1.3583413207933998e-10
304,112,Optical Recognition of Handwritten Digits Data Set,5620,Computer,64,7/1/1998,No,276536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Bogazici University', 'Istanbul', 'Turkey', 'TUR'], ['Gazi University', 'Ankara', 'Turkey', 'TUR'], ['Bo?aziçi University', 'Istanbul', 'Turkey', 'TUR']]",1998,Jul-98,22,359680.0,"[['optdigits-orig.cv.Z', '71K'], ['optdigits-orig.names', '2K'], ['optdigits-orig.tra.Z', '142K'], ['optdigits-orig.wdep.Z', '70K'], ['optdigits-orig.windep.Z', '131K'], ['optdigits.names', '2K'], ['optdigits.tes', '258K'], ['optdigits.tra', '550K'], ['readme.txt', '296B']]",1,Optical+Recognition+of+Handwritten+Digits,/optdigits/,optdigits,1,550000,1226296,5.312258980404451e-06,1.735588084195861e-05,7.633878222858908e-09
305,375,Othello Domain Theory Data Set,0,Game,0,2/1/1991,No,27891,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"[['University of Massachusetts', 'Amherst, MA', 'United States', 'USA']]",1991,Feb-91,29,0.0,"[['Index', '159B'], ['new-othello.names', '834B'], ['new-othello.theory', '20K']]",0,Othello+Domain+Theory,/othello/,othello,1,20000,20993,1.9317305383288912e-07,0.0,0.0
306,263,Ozone Level Detection Data Set,2536,Physical,73,4/21/2008,Yes,138784,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Lousiana', 'Lafayette, LA', 'United States', 'USA'], ['University of Houston', 'Houston, TX', 'United States', 'USA']]",2008,8-Apr,12,185128.0,"[['eighthr.data', '799K'], ['eighthr.names', '1K'], ['onehr.data', '799K'], ['onehr.names', '3K']]",1,Ozone+Level+Detection,/ozone/,ozone,1,799000,1602000,7.717263500623921e-06,7.83176402405819e-06,3.929172063060008e-09
307,388,p53 Mutants Data Set,16772,Life,5409,2/9/2010,Yes,79410,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",2010,10-Feb,10,90719748.0,"[['p53.names', '2K'], ['p53_new_2012.zip', '344M'], ['p53_old_2010.zip', '182M']]",0,p53+Mutants,/p53/,p53,1,344000000,526002000,0.003322576525925693,5.179587784365299e-05,1.925443473755694e-06
308,308,Page Blocks Classification Data Set,5473,Computer,10,7/1/1995,No,97928,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of Bari', 'Bari', 'Italy', 'ITA']]",1995,Jul-95,25,54730.0,"[['Index', '128B'], ['page-blocks.data.Z', '102K'], ['page-blocks.names', '3K']]",1,Page+Blocks+Classification,/page-blocks/,page-blocks,1,102000,105128,9.851825745477345e-07,1.6901910293245458e-05,1.161594070109731e-09
309,6,PAMAP2 Physical Activity Monitoring Data Set,3850505,Computer,52,8/6/2012,Yes,93948,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Deutsches Forschungszentrum für Künstliche Intelligenz GmbH', 'Kaiserslautern', 'Germany', 'DEU']]",2012,12-Aug,8,200226260.0,"[['PAMAP2_Dataset.zip', '656M'], ['readme.pdf', '57K']]",0,PAMAP2+Physical+Activity+Monitoring,/00231/,00231,1,656000000,656057000,0.006336076165718763,0.01189126440593698,4.249618788530042e-06
310,42,PANDOR Data Set,0,Life,0,10/2/2018,No,14453,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"[['Université Grenoble Alpes', 'Grenoble', 'France', 'FRA']]",2018,18-Oct,2,0.0,"[['fullData.anonymous.tar.bz2', '4G']]",0,PANDOR,/00460/,00460,1,4000000000,4000000000,0.03863461076657782,0.0,0.0
311,122,Paper Reviews Data Set,405,Computer,10,10/23/2017,Yes,50255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,"[['Universidad Católica del Norte', 'Antofagasta', 'Chile', 'CHL']]",2017,17-Oct,3,4050.0,"[['reviews.json', '579K']]",0,Paper+Reviews,/00410/,00410,1,579000,579000,5.59235990846214e-06,1.2507351852301132e-06,8.595753670645733e-11
312,374,Parking Birmingham Data Set,35717,Computer,4,1/2/2019,Yes,49113,1,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,"[['University of Malaga', 'Málaga', 'Spain', 'ESP']]",2019,19-Jan,1,142868.0,"[['dataset.zip', '234K']]",0,Parking+Birmingham,/00482/,00482,1,234000,234000,2.2601247298448027e-06,0.00011030249039719495,3.0322423096736165e-09
313,471,Parkinson Dataset with replicated acoustic features  Data Set,240,Life,46,4/10/2019,No,19851,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Universidad de Extremadura', 'Badajoz', 'Spain', 'ESP']]",2019,19-Apr,1,11040.0,"[['ReplicatedAcousticFeatures-ParkinsonDatabase.csv', '120K']]",1,Parkinson+Dataset+with+replicated+acoustic+features+,/00489/,00489,1,120000,120000,1.1590383229973346e-06,7.411764060622894e-07,2.343138778368615e-10
314,45,Parkinson Disease Spiral Drawings Using Digitized Graphics Tablet Data Set,77,Computer,7,7/20/2017,No,44869,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,"[['Bahcesehir University', 'Istanbul', 'Turkey', 'TUR'], ['Istanbul University', 'Istanbul ', 'Turkey', 'TUR']]",2017,17-Jul,3,539.0,"[['PARKINSON_HW.zip', '3M']]",0,Parkinson+Disease+Spiral+Drawings+Using+Digitized+Graphics+Tablet,/00395/,00395,1,3000000,3000000,2.897595807493337e-05,2.377940969449845e-07,1.1439780811056914e-11
315,165,Parkinson Speech Dataset with  Multiple Types of Sound Recordings Data Set,1040,Life,26,6/12/2014,No,99046,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,"[['Bahcesehir University', 'Istanbul', 'Turkey', 'TUR'], ['Bogazici University', 'Istanbul', 'Turkey', 'TUR'], ['Istanbul University', 'Istanbul ', 'Turkey', 'TUR'], ['Gazi University', 'Ankara', 'Turkey', 'TUR'], ['Bo?aziçi University', 'Istanbul', 'Turkey', 'TUR']]",2014,14-Jun,6,27040.0,"[['Parkinson_Multiple_Sound_Recording.rar', '92K']]",0,Parkinson+Speech+Dataset+with++Multiple+Types+of+Sound+Recordings,/00301/,00301,1,92000,92000,8.8859604763129e-07,3.2117644262699204e-06,5.738992080352114e-10
316,494,Parkinsons Data Set,197,Life,23,6/26/2008,No,264327,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Oxford', 'Oxford', 'United Kingdom', 'GBR']]",2008,8-Jun,12,4531.0,"[['parkinsons.data', '39K'], ['parkinsons.names', '3K']]",1,Parkinsons,/parkinsons/,parkinsons,1,39000,42000,3.766874549741338e-07,6.083822999761292e-07,9.616632069554523e-11
317,350,Parkinson's Disease Classification Data Set,756,Computer,754,11/5/2018,No,60392,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Bahcesehir University', 'Istanbul', 'Turkey', 'TUR'], ['Istanbul University', 'Istanbul ', 'Turkey', 'TUR']]",2018,18-Nov,2,570024.0,"[['pd_speech_features.rar', '2M']]",0,Parkinson%27s+Disease+Classification,/00470/,00470,1,2000000,2000000,1.9317305383288913e-05,2.3347056790962113e-06,1.2098236766311516e-08
318,499,Parkinsons Telemonitoring Data Set,5875,Life,26,10/29/2009,No,149279,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,"[['University of Oxford', 'Oxford', 'United Kingdom', 'GBR']]",2009,9-Oct,11,152750.0,"[['parkinsons_updrs.data', '889K'], ['parkinsons_updrs.names', '4K']]",1,Parkinsons+Telemonitoring,/parkinsons/telemonitoring/,parkinsons/telemonitoring,1,889000,893000,8.586542242871922e-06,1.8143380773399792e-05,3.241978699237372e-09
319,464,PEMS-SF Data Set,440,Computer,138672,5/22/2011,No,69620,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Kyoto University', 'Kyoto', 'Japan', 'JPN'], ['California Department of Transportation', 'Los Angeles, CA', 'United States', 'USA']]",2011,11-May,9,61015680.0,"[['PEMS-SF.zip', '104M']]",0,PEMS-SF,/00204/,00204,1,104000000,104000000,0.0010044998799310235,1.3588234111141971e-06,1.2950018650048037e-06
320,334,Pen-Based Recognition of Handwritten Digits Data Set,10992,Computer,16,7/1/1998,No,226756,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Bogazici University', 'Istanbul', 'Turkey', 'TUR'], ['Gazi University', 'Ankara', 'Turkey', 'TUR'], ['Bo?aziçi University', 'Istanbul', 'Turkey', 'TUR']]",1998,Jul-98,22,175872.0,"[['pendigits-orig.names', '3K'], ['pendigits-orig.tes.Z', '445K'], ['pendigits-orig.tra.Z', '987K'], ['pendigits.names', '4K'], ['pendigits.tes', '228K'], ['pendigits.tra', '490K']]",0,Pen-Based+Recognition+of+Handwritten+Digits,/pendigits/,pendigits,1,987000,2157000,9.533090206653079e-06,3.394587939765285e-05,3.732721949540263e-09
321,284,Perfume Data Data Set,560,Computer,2,7/22/2014,No,141055,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,"[['Bahrain University', 'Zallaq', 'Bahrain', 'BHR'], ['Selcuk University', 'Konya', 'Turkey', 'TUR']]",2014,14-Jul,6,1120.0,"[['perfume_data.xlsx', '11K'], ['testing%20in%20rows.xls', '16K']]",0,Perfume+Data,/00303/,00303,1,16000,27000,1.545384430663113e-07,1.7294116141453419e-06,2.3770973113884497e-11
322,389,Phishing Websites Data Set,2456,Computer Security,30,3/26/2015,No,145660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Canadian University of Dubai', 'Dubai', 'United Arab Emirates', 'ARE'], ['University of Huddersfield', 'Huddersfield', 'United Kingdom', 'GBR']]",2015,15-Mar,5,73680.0,"[['.old.arff', '166K'], ['Phishing%20Websites%20Features.docx', '38K'], ['Training%20Dataset.arff', '782K']]",0,Phishing+Websites,/00327/,00327,1,782000,986000,7.553066404865964e-06,7.584705222037428e-06,1.5637904455634017e-09
323,343,Physical Unclonable Functions Data Set,6000000,Computer,129,10/8/2018,No,15457,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Jeddah', 'Jeddah', 'Saudi Arabia', 'SAU'], ['Prince Sattam bin Abdulaziz University', 'Al-Kharj', 'Saudi Arabia', 'SAU'], ['Texas Tech University', 'Lubbock, TX', 'United States', 'USA']]",2018,18-Oct,2,774000000.0,"[['XOR_Arbiter_PUFs.zip', '152M']]",0,Physical+Unclonable+Functions,/00463/,00463,1,152000000,152000000,0.0014681152091299574,0.018529410151557235,1.642744034834518e-05
324,222,Physicochemical Properties of Protein Tertiary Structure Data Set,45730,Life,9,3/31/2013,No,54975,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Indian Institute of Information Technology & Management', 'Gwalior', 'India', 'IND']]",2013,13-Mar,7,411570.0,"[['CASP.csv', '3M']]",0,Physicochemical+Properties+of+Protein+Tertiary+Structure,/00265/,00265,1,3000000,3000000,2.897595807493337e-05,0.00014122498770511872,8.73519589685843e-09
325,316,Pioneer-1 Mobile Robot Data Data Set,0,Computer,0,1/28/1999,No,39123,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,2,"[['University of Massachusetts', 'Amherst, MA', 'United States', 'USA']]",1999,Jan-99,21,0.0,"[['gripper.data.gz', '14K'], ['move.data.gz', '159K'], ['pioneer.data.html', '9K'], ['pioneer.html', '1K'], ['pioneer.names', '6K'], ['turn.data.gz', '50K']]",1,Pioneer-1+Mobile+Robot+Data,/pioneer-mld/,pioneer-mld,1,159000,239000,1.5357257779714684e-06,0.0,0.0
